"Year","Month","CCMPv.1","CCMPv.2","CCMPv.3","CCMPv.4","CCMPv.5","CCMPv.6","CCMPv.7","CCMPv.8","CCMPv.9","CCMPv.10","CCMPv.11","CCMPv.12","CCMPv.13","CCMPv.14"
1987,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,7,0.548617472052574,0.443264359235764,0.240615271925926,0.415186469554901,0.65531343460083,-0.00146493226289749,0.173838737010956,0.110236220955849,0.232924367487431,0.791063895225525,-0.606848562061787,0.719160099625587,-0.00219740241765976,0.621513064487799
1987,8,-2.50479154586792,-1.75828601121902,-1.19404260396957,-1.89977415084839,-1.51352010726929,-2.69657569885254,-2.65409265518188,-2.40627478122711,-2.73258867263794,-2.10181286334991,-2.65751081466675,-2.61087711334229,-2.23097112178802,-0.861135816697538
1987,9,1.84532745361328,1.46127081871033,0.821461269855499,1.16303484678268,2.27797105789185,1.55881094932556,1.41988646030426,0.963559789657593,1.15082708120346,2.2245010137558,0.819630105495453,1.9206494474411,1.26777758359909,0.798561934624198
1987,10,0.318134647607803,0.68058352470398,1.04266616821289,0.891778061389923,-0.199352984726429,0.0864310571551323,0.682780927419662,1.32576450586319,1.23603736162186,0.279802232980728,1.14875175952911,0.722578277587891,0.893120920658112,0.173545458921667
1987,11,-1.24409447669983,-0.627235541045666,-0.040041506588459,-0.189098454117775,-0.866263808012009,-1.75669901371002,-1.23567113161087,-0.818043090105057,-0.548495392799377,-0.491851305961609,-0.686687415838242,-0.198010129928589,-0.0844778117537499,-1.29960447025193
1987,12,-0.56021485209465,-0.156869924366474,-0.022096075117588,-0.383080018460751,-2.63761215686798,-1.10834401130676,-0.614539457559586,-0.151376427412033,-0.190319233238697,-1.15607641339302,-1.14179332256317,-0.429591648280621,-1.51046816587448,-0.496870942546066
1988,1,0.211316611468792,0.669474451541901,0.778001582622528,0.186534824371338,-2.29652688026428,-0.736250984668732,0.169443936645985,0.714399070739746,0.48550326615572,-1.04229993522167,-0.30873466283083,-0.106451808214188,-0.661539397239685,-0.662470516809345
1988,2,-3.43111760139465,-2.48599153995514,-1.67832506656647,-1.83458462715149,-1.24616980314255,-4.50552397727966,-3.60690961837769,-2.83293657302856,-2.84966122627258,-2.2777269077301,-3.73863147735596,-3.16254654884338,-3.68357440948486,-2.6818461999209
1988,3,-1.62497709751129,-1.59555636644363,-1.68406275749207,-1.80272232532501,-0.875663797855377,-2.20240490436554,-2.15137641429901,-2.4291033411026,-2.48867727279663,-1.63132515907288,-2.5978147983551,-2.28138924598694,-2.47793444633484,-1.27719344414727
1988,4,-2.01098699092865,-1.91185982704163,-1.67368612766266,-1.54172006845474,-1.45480070829391,-2.70707439422607,-2.56106938362122,-2.69865102767944,-2.54336810588837,-1.52108891963959,-2.87505337715149,-2.06653235435486,-2.35439172744751,-1.70614508504169
1988,5,1.0884453368187,0.75859121799469,0.582310936450958,0.649209549427032,1.20380882740021,1.42830982685089,0.957577974796295,0.667154977321625,0.601599218845367,0.770921080112457,0.596105716228485,0.533357750177383,0.601110907793045,1.31612831213065
1988,6,1.60495635509491,1.7955197429657,2.08789597988129,2.05176096439362,2.44802538394928,1.17353354930878,1.40621376514435,1.37227613449097,1.16608679294586,1.80040285110474,1.06085575580597,1.12775437355041,0.670573151111603,2.06215707331719
1988,7,0.303729477226734,-0.000122078061103821,-0.0616492700576782,-0.211316610872746,-1.42953060388565,0.656534203290939,0.110846607983112,-0.26857107758522,-0.106818042099476,-0.226454253792763,0.224745161533356,0.510162974298,0.58743819475174,1.03265868964985
1988,8,-0.352804734110832,-0.836232680082321,-1.42147348642349,-1.76121589183807,-0.917414395809174,-0.559238229990005,-0.930965027809143,-1.65329914093018,-1.87255080699921,-1.37801379919052,-1.49117988586426,-1.61984983444214,-1.35140082359314,-0.0762986031597888
1988,9,-2.56412134170532,-3.24092046737671,-3.72630164146423,-4.18226208686829,-3.24775680541992,-2.80498075485229,-3.53195385932922,-4.51162787437439,-4.76432884216309,-4.11634006500244,-3.94128058433533,-4.43838119506836,-3.50546297073364,-1.23007793349804
1988,10,-0.0706830251216888,0.253189279139042,0.303241164982319,0.472318866252899,0.0345480081439018,-0.772019777297974,-0.00561557650566101,0.481596779823303,0.761765241622925,0.620399186611176,0.38478911280632,1.04486357450485,0.802539216279983,-0.549693050954116
1988,11,-1.41427088975906,-0.652871878147125,-0.185924432277679,-0.276384056508541,-0.87200147151947,-1.95397667407989,-1.00433375358582,-0.370017699599266,-0.330464506149292,-0.604407008886337,-0.530672035217285,-0.532136970758438,-0.594030401706696,-2.80296683875767
1988,12,0.1621192663908,1.06573887586594,1.52047852993011,1.16376731395721,-0.499175968170166,-0.768357446789741,0.397973509430885,1.34847097158432,1.25764511108398,0.261124333441257,0.321308675408363,0.72282243013382,0.258316548168659,-1.2521277781598
1989,1,-0.0772752243280411,0.164804979860783,0.174327050447464,-0.313861927390099,-2.89055725574493,-0.130012817084789,0.353048892021179,0.70988219499588,0.494781174659729,-1.38814623236656,0.483916248679161,-0.169810163378716,0.0303973633050919,-1.213915270902
1989,2,-3.10993099212646,-2.55337851047516,-2.33217357635498,-2.2424464225769,-2.07422327518463,-4.11292192459106,-3.37215404510498,-3.0183726978302,-2.55838370323181,-1.92235851764679,-2.86589756965637,-1.83104437828064,-2.14942317008972,-2.86581162023826
1989,3,-2.10144660949707,-1.29170480728149,-0.771897691488266,-0.457547455430031,0.109259597361088,-3.34419825553894,-2.32350606441498,-1.71104192256928,-1.22700359344482,0.0330830743908882,-2.32216321468353,-0.340719032585621,-1.25202953219414,-1.97291029275522
1989,4,-2.33253981113434,-2.02795578479767,-1.9803454875946,-2.28615029335022,-1.53927851200104,-3.23933343887329,-2.91094425201416,-2.94537017822266,-3.03265577316284,-2.44521759033203,-3.35420861244202,-2.93242994308472,-2.86077031135559,-1.81538302036961
1989,5,-0.0551791507005692,-0.798998955488205,-1.06940119981766,-1.25886590003967,-0.752975642681122,0.49905389636755,-0.71037051230669,-1.66294328689575,-1.7801379442215,-0.958920841217041,-1.49679545402527,-1.21467374563217,-1.17719587087631,1.024225207211
1989,6,0.449246166348457,-0.554355119764805,-0.759201604127884,-1.14924005568027,-1.5269486451149,0.455350056290627,-0.239272420108318,-1.87279496192932,-2.38112675189972,-2.35646705627441,-2.75932368278503,-2.87737286567688,-2.97820909500122,-0.0184561353198875
1989,7,-1.66367575645447,-2.64212903022766,-3.11762192249298,-3.41060853004456,-1.10382713794708,-0.903741682767868,-2.41811634063721,-3.92736369132996,-4.66251600265503,-2.93389489650726,-3.48226819992065,-4.37624363899231,-3.42269422531128,0.445872777312465
1989,8,-2.04687785148621,-2.31972165107727,-2.12024659633636,-2.33449306488037,-1.40181895971298,-2.30543856143951,-2.81084049224854,-3.31843983650208,-3.43026306152344,-2.41518647670746,-3.35750471115112,-3.14276993751526,-2.95281694412231,-0.84746527742352
1989,9,-1.28669962644577,-1.11237257242203,-0.71500946521759,-0.672526396512985,0.116950497031212,-1.63401087760925,-1.70444972038269,-1.69590427398682,-1.57455898761749,-0.569614846110344,-2.00366231441498,-1.19855948448181,-1.7327717590332,-0.107594573991539
1989,10,1.39315143108368,0.586339492201805,-0.570103156864643,-0.310809989273548,-0.277604833245277,1.11566868066788,0.796313248872757,-0.203991940021515,0.0909479355812073,0.649209543764591,-0.064823292195797,1.26460354804993,0.861014464497566,-0.557530589401722
1989,11,-0.375389120578766,-0.499908440113068,-0.97515716791153,-1.37227614879608,-2.84319109916687,-0.522859058380127,-0.334737228155136,-0.406396872997284,-0.686931570768356,-1.81029114723206,-0.697308186292648,-1.02374411821365,-1.1568088889122,-1.08082161067858
1989,12,-3.02362200737,-2.54825120449066,-2.26893731594086,-2.6525056219101,-2.47903312683105,-3.79893793106079,-3.33833849906921,-3.18244522094727,-3.38692545890808,-3.18598544120789,-3.62839529037476,-3.72227307319641,-3.77977169036865,-2.56585426037834
1990,1,-1.22126595020294,-0.609778426289558,-0.510040893256664,-0.662638105750084,-2.20509062767029,-2.23243605613709,-1.02642982840538,-0.195324420630932,-0.260025634467602,-1.26484771251678,-1.42830981731415,-0.926814370155335,-2.53897330760956,-2.2686599187068
1990,2,-3.33833852767944,-3.47714094161987,-2.60037844181061,-2.50393698692322,-1.30073856592178,-3.58957453727722,-3.96594026565552,-3.93407797813416,-3.71800035476685,-2.63199659347534,-3.93249097824097,-3.69297442436218,-3.94433250427246,-1.77877775469475
1990,3,0.235610087513924,1.51144477844238,1.82823657512665,1.68540558815002,1.55356160640717,-2.09351155757904,0.284441184401512,1.50680583715439,1.40511505126953,1.29597751617432,0.512848682403564,0.898248178958893,0.295428185462952,-1.31547819236679
1990,4,0.571201848983765,0.167368612885475,-0.440334496498108,-0.362448881566524,-0.0574986267089844,0.160410182476044,0.176646521389484,-0.399804674685001,-0.200695843696594,0.215955561995506,0.35536837041378,0.513581140637398,0.868339130878448,0.37813406631615
1990,5,-0.053592137992382,-0.902887136936188,-1.40450466156006,-1.42537997245789,-0.570469383597374,0.567661603093147,-0.225965937972069,-1.55966548204422,-1.70591464996338,-0.939632549285889,-1.52487333774567,-1.07294145822525,-1.01202465415001,0.518252610322639
1990,6,0.118415430188179,-0.372337177693844,-0.443020203411579,-0.380760544538498,0.215955563485622,0.457059142291546,-0.419825425446033,-1.0275285410881,-1.03900384426117,-0.12622840821743,-0.800708045959473,-0.714276993274689,-0.627845931053162,1.80360865116825
1990,7,-1.12055178642273,-1.70432765007019,-1.52230971097946,-2.00817920207977,-1.8411768245697,-0.582066780328751,-1.69920037746429,-2.50369285583496,-2.90838064193726,-2.75846913814545,-2.49563570976257,-3.21674907684326,-2.71244582176208,0.27803391187325
1990,8,-0.562412256896496,-1.54025515079498,-2.35732161045074,-2.45229810714722,-1.44747603416443,-0.505890249609947,-1.57577977657318,-2.85771836280823,-2.88640662193298,-1.8195690536499,-2.59061220169067,-2.0651895236969,-2.00024413108826,0.326720543999291
1990,9,-0.687908191680908,-0.791185981035233,-0.756637967824936,-1.01483243107796,-0.0948544177412987,-0.826710603237152,-1.10272843360901,-1.37691509008408,-1.5196239900589,-1.0338765668869,-1.30586584091187,-1.5359824180603,-1.22529451370239,0.0873325525303564
1990,10,0.687541964352131,1.44381370782852,1.90465724468231,2.63993162631989,2.33778916358948,-0.295550265312195,1.04864799320698,2.12659464359283,2.89397547721863,3.45406821250916,1.89830921411514,3.63889394760132,2.83659890174866,-0.501150890170822
1990,11,-1.41475919485092,-0.284807423055172,0.451199412047863,0.389305983483791,-0.766404195725918,-2.73185617446899,-1.50387596845627,-0.313373615443707,0.0755661341547966,0.0158701112866402,-1.37422938466072,0.294573640227318,-1.0057986843586,-1.82231760902341
1990,12,-2.36647744655609,-0.544344747066498,0.450466946065426,0.530183721184731,-0.251358114182949,-4.44216567993164,-2.03454800605774,-0.0242934733629227,0.317890492081642,0.174571201205254,-1.51132269620895,0.154550448954105,-1.17573093175888,-2.54228748447267
1991,1,-0.90862478017807,-0.664957575798035,-0.43825916826725,-0.490996762514114,-0.753219796419144,-1.15009460449219,-1.00384544610977,-0.920588414669037,-0.84038332939148,-0.58853688955307,-1.41134101867676,-0.67008484005928,-1.35066838026047,-1.65175186150525
1991,2,-3.19733868598938,-2.39382287025452,-1.87316119670868,-1.58102910995483,-0.495269481539726,-4.27845935821533,-3.40255140304565,-2.73930293083191,-2.2961606502533,-1.06244277000427,-2.97088443756104,-1.68357440948486,-2.32741253852844,-2.51677033291942
1991,3,0.0401635840535164,0.371604713499546,0.663248484134674,0.728804247379303,0.968809127807617,0.184459500312805,0.314716472923756,0.606848558187485,0.682780921459198,0.680461450815201,0.729414632320404,0.470853933095932,0.724165292978287,0.215622557867208
1991,4,-0.44900201767683,-0.381615084707737,-0.558627845048904,0.179088082313538,1.25422693490982,-1.12775437116623,-0.8254898250103,-0.860648226737976,0.0269791892170906,1.71873283147812,-0.413233225643635,1.79417690753937,1.03705059945583,-0.202999427253325
1991,5,-1.55221874952316,-1.18171274185181,-0.811206732988358,-0.714521151781082,1.36800340771675,-2.21082828998566,-1.89354817390442,-1.73582370281219,-1.78087041378021,-0.33717877715826,-2.21388022899628,-1.73777695655823,-2.39846181869507,-1.11925082971182
1991,6,2.60794726371765,1.70261856555939,0.921687107086182,0.381737163364887,1.15204785108566,2.55362263679504,1.78550938129425,0.637001771628857,-0.113654398024082,0.0474882510304451,-0.149789411425591,-0.851248243451118,-1.87841054677963,2.69138126119354
1991,7,0.975767549276352,-0.0730025056004524,-0.539461632370949,-1.43294878363609,-1.84728071212769,1.9128364610672,0.211316609382629,-1.19343220472336,-1.99584936141968,-2.38234755992889,-1.41353841543198,-2.59183297157288,-2.01464932441711,1.68216294720328
1991,8,-0.98541169911623,-2.21034000873566,-2.27357626438141,-2.81377036094666,-2.23939449310303,-1.59909662306309,-2.7346639585495,-3.48263443946838,-3.94604156494141,-3.38802414894104,-4.0031739616394,-4.21009580612183,-4.17335041046143,0.254033713430695
1991,9,-3.52658239364624,-2.94390526294708,-1.98266495227814,-1.60129402160645,0.645547209978104,-5.15216993331909,-4.45351887702942,-3.73631200790405,-3.0390038394928,-1.16352314680815,-3.40877738952637,-2.27845935821533,-2.3349813747406,-2.81295337505947
1991,10,-1.55429408073425,-0.810718421936035,-0.115119329690933,0.34755539059639,1.710065305233,-1.97192210674286,-1.12335956811905,-0.501739605665207,-0.258316548168659,0.839772936105728,-0.58023561000824,-0.195568575561047,-1.17866080284119,-2.42811947743568
1991,11,-1.81602880001068,-1.4972837638855,-1.09601415395737,-0.954526031017303,-1.28645547151566,-2.54104865074158,-2.03735580921173,-1.64670694828033,-1.24031007289886,-0.808398948907852,-1.87340534210205,-0.643960203528404,-1.45101629495621,-1.27415956301097
1991,12,-5.31636448860168,-2.88359884738922,-1.56125251531601,-0.65116278976202,1.73448084115982,-7.20393091201782,-4.62247452735901,-2.39406701564789,-1.34590733766556,0.642251114249229,-1.69724714279175,-0.376487821340561,-0.701702990531921,-4.7642833537604
1992,1,-2.77153144836426,-2.19312701702118,-1.47543183803558,-1.58615638017654,-0.449612399637699,-3.3615332698822,-3.19465298652649,-2.86894950866699,-3.01812854766846,-1.72398216724396,-3.44198253631592,-2.99529998779297,-3.26399313926697,-2.02584074618372
1992,2,-3.42391499519348,-2.55704082012176,-1.81627296209335,-2.04992978572845,-2.03479215145111,-4.43313186645508,-3.56930962562561,-3.02899347305298,-2.7953366279602,-2.50711100578308,-2.8720014667511,-2.59732647895813,-2.48477081298828,-2.73316942247942
1992,3,-3.43575654029846,-2.89104556560516,-1.91344686031342,-1.30122687220573,0.265519134104252,-4.13648289680481,-3.66599521636963,-3.03692851066589,-2.13367513656616,-0.676188728809357,-2.38906180858612,-1.5052188205719,-1.7984495973587,-2.92031318390158
1992,4,-0.558505762815475,-0.33791124522686,0.14856863796711,0.489653908014297,1.55820057868958,-0.535188918113709,-0.559970697164536,-0.456937063932419,-0.0902154675126076,0.995788314342499,-0.359030700325966,0.468168223798275,0.0104986903071404,-0.0935628532746134
1992,5,0.579136908352375,1.5651590013504,1.60092776298523,1.99963376522064,1.86229627609253,-0.823658663332462,0.904107920229435,2.2110724401474,2.59415246963501,2.5388512468338,1.50241104125977,2.84599889755249,1.89159495353699,-0.519625083096987
1992,6,-0.731001646518707,-0.650430320501328,-0.730635411739349,-0.312152838110924,0.0469999378919601,-0.963559787273407,-0.695599100589752,-0.313984006047249,0.0806934013962746,0.522126592993736,-0.0771531477570534,0.914362444877625,0.834035266637802,-0.049264517849719
1992,7,-0.780687301158905,-1.13776473999023,-0.900689735412598,-0.960507837533951,-1.72630164861679,-0.611243367195129,-1.28804248332977,-1.61337970256805,-1.62595372676849,-1.29158273935318,-1.41671244621277,-1.46188121795654,-1.07147652626038,0.589855913712075
1992,8,-2.12244400501251,-2.91460659980774,-3.10871022701263,-3.39083196640015,-2.22718671798706,-1.80894829273224,-3.13471281051636,-3.95214549064636,-3.87706765174866,-3.19599585533142,-3.08429467201233,-3.33980347633362,-2.60965633392334,-0.226277273126255
1992,9,4.70426656723022,3.73692238807678,1.71104192733765,1.05939083814621,0.730391252040863,4.78288469314575,3.88939750671387,2.31483853340149,1.36543977737427,0.904352080821991,1.23786852359772,0.99713118314743,0.777391189336777,3.82554868833553
1992,10,-1.35603979110718,-0.876640422642231,-0.997497404813766,-1.49740583658218,-0.64786669254303,-2.71879385471344,-2.08606480121613,-2.38979427337646,-2.81206124305725,-1.58786545753479,-3.22138799667358,-2.5981810092926,-3.21858022689819,-2.75209508814226
1992,11,0.57742781996727,0.959287061691284,0.481230545639992,-0.777757424712181,-3.91063904762268,-0.713910752534866,0.500030518472195,0.813892447948456,-0.334370988607407,-2.72074708461761,-0.943783184587956,-2.15479459762573,-2.49221754074097,-0.990689939692528
1992,12,-1.17280107021332,-0.951596159934998,-0.98345846414566,-2.00402856826782,-5.28669960975647,-1.83934565067291,-1.41720074176788,-1.3603125,-1.92650916576385,-3.72154062271118,-2.23109320163727,-2.79484831809998,-2.76005614280701,-1.84799728696868
1993,1,0.942318257987499,1.49569674968719,1.17988158583641,0.372581327855587,-3.80919247627258,0.386986509263515,1.86681315898895,2.30433985233307,2.11072451114655,-1.68650432020426,2.30348530769348,0.445339688062668,0.943539032042026,-1.17389688314594
1993,2,-1.58810960292816,-1.29146064281464,-0.96441433429718,-1.00262466430664,0.187145206928253,-2.32204112052917,-2.01696879386902,-2.04370384693146,-2.07458950519562,-0.911798812150955,-2.42385397911072,-1.90783127784729,-2.3635475730896,-1.72709334430081
1993,3,0.0219739976525307,-0.662149783670902,-1.1524140894413,-1.53891228675842,-0.497466889023781,-0.226454251110554,-0.83720929980278,-1.95666239738464,-2.3979734992981,-1.57333821296692,-1.96288833141327,-2.38893973350525,-2.21571137428284,-0.102429745818031
1993,4,1.35701640844345,1.74351460456848,1.58945248126984,1.65244460582733,2.32680217266083,0.383812486231327,1.13910760164261,1.45895134687424,1.24482695102692,1.94494292736053,-0.57449795037508,0.954159798026085,-1.08868948400021,-0.185355940029113
1993,5,-0.141243972480297,-0.501983760595322,-1.01019348859787,-1.39302936077118,-0.59964597761631,0.197643897235394,-0.282610022425652,-0.894707925319672,-1.61972776889801,-1.50558505535126,-1.55234083652496,-1.87084172725678,-1.95312212467194,0.82360954679681
1993,6,1.1648660159111,1.01739608764648,0.769334062337875,0.552401881217957,0.307025577425957,0.829518396854401,0.807666484117508,0.872001469135284,0.682536780834198,0.282487944364548,0.129036195576191,0.430690350532532,0.121833606958389,2.18508360865553
1993,7,0.477446132004261,-0.262955504953861,-0.177134833931923,-0.507477260529995,-0.36318134367466,0.177867299318314,-0.476347431838512,-1.29292559623718,-1.34651772975922,-0.665201728343964,-1.15754135370255,-0.907526087760925,-0.703534150123596,0.62261464909689
1993,8,-1.23176462650299,-1.54562655210495,-1.96630652427673,-2.80876515865326,-2.50820970535278,-1.82933527946472,-1.96191174983978,-2.56229014873505,-3.41024230003357,-3.41390463829041,-3.18891531944275,-4.16810106277466,-4.20179454803467,-0.371849587198193
1993,9,-2.09644141197205,-1.64841603279114,-1.15424524784088,-0.938045529127121,-0.0214856871962547,-3.17768417358398,-2.38332415580749,-1.95470913410187,-1.67747055053711,-0.677287429571152,-2.0789843082428,-1.23615941047668,-1.54819018363953,-1.71457856959669
1993,10,-0.504181157052517,0.428737106919289,1.01641945123672,1.46175913333893,2.77433924198151,-0.904352073669434,0.23182567179203,1.28828662872314,1.47225783348083,2.25074772834778,0.739058782458305,1.40365012645721,0.784593784511089,-2.24534595753314
1993,11,0.155771224498749,0.032106451690197,-0.695721170902252,-1.34432032585144,-2.42971372127533,-0.711713358163834,-0.19349325299263,-0.451565643846989,-1.09125310897827,-2.05591160774231,-1.31111517906189,-1.84398461341858,-2.04443629741669,-1.19739143669429
1993,12,-1.19807115793228,-0.849295001029968,-0.444607216119766,-0.692058840990067,-1.65476407527924,-1.49630713939667,-1.25239577293396,-0.991515593528748,-0.964292249679565,-1.16852835178375,-1.50753828525543,-0.991515593528748,-1.53842397212982,-1.57364737577516
1994,1,-5.07892330169678,-3.95580783843994,-2.39284622192383,-2.05871938705444,-0.719160106182098,-5.75853017807007,-5.93627540588379,-4.72843800544739,-3.5793200302124,-1.94811694145203,-4.47500457763672,-2.85039371490479,-3.01117010116577,-2.58477993521112
1994,2,0.157968626320362,0.8074223279953,0.8253677546978,0.641274493932724,-1.20454128742218,-1.0443752682209,0.300921691954136,1.22749191761017,1.33772812843323,0.208997130095959,0.459989010691643,1.14228163003922,0.489409750401974,-0.612266931264005
1994,3,1.15802967071533,1.7004211473465,2.11804918766022,2.93401695251465,3.37264239311218,1.30647623062134,2.11206736564636,2.7192821598053,3.26948664665222,3.68430689811707,3.14679851531982,3.09760117530823,2.19581272602081,0.312977767378621
1994,4,-1.12567904472351,-0.723066589832306,-0.499786359965801,-0.899102727174759,-0.66031861782074,-1.99511685848236,-1.48336689949036,-1.29524507284164,-1.66843677997589,-1.39009949207306,-2.31569307804108,-2.19471400260925,-2.86028198242188,-1.06772895465941
1994,5,4.23463347434998,3.49276691436768,2.62198621273041,2.09229078769684,0.681804305911064,4.12744917869568,3.9830311870575,3.56918755531311,2.4791552066803,1.19843740701675,2.2694256067276,0.724409452080727,0.135506316423416,2.29300323922253
1994,6,0.359763167202473,-0.510162971317768,-1.24287371397018,-1.5336629486084,-2.034303855896,1.03351034879684,-0.00183116406202316,-1.02935969948769,-1.09808948755264,-1.49215650081635,-0.173594579696655,-0.649209544360638,0.422022827863693,1.86737442210581
1994,7,-0.877006644010544,-1.18867117404938,-0.667399121522903,-0.664103029966354,-0.35488005399704,-0.103521941304207,-0.986022094488144,-1.40499297142029,-1.25911004066467,-0.781908069849014,-0.598791421055794,-0.913385826349258,-0.236098396480083,0.342774854476988
1994,8,0.754684724807739,1.29707621335983,2.12574008464813,1.9210156917572,0.860770308077335,0.874809250831604,1.1922114276886,2.28053469181061,2.37783068180084,0.583287551999092,2.13745955467224,0.88970272898674,1.54330708265305,0.955258495488463
1994,9,-0.46780199021101,-0.25587499588728,-0.514069465398789,-0.908624790906906,-0.504425314366817,-2.28212171077728,-1.72691204547882,-1.5032655787468,-1.30598789691925,-1.04681681632996,-1.1433803153038,-1.28438014507294,-1.25520355701447,-0.770408203042823
1994,10,0.125251784026623,1.34175668716431,2.27211133003235,3.24031004905701,3.44527862548828,-0.202038696408272,1.07452847242355,2.54983823776245,3.57761094093323,4.38332417488098,3.02520904541016,4.65690044403076,3.86803393363953,-0.991755409265411
1994,11,-0.47402795702219,0.275041199922562,0.497833117246628,0.241713968813419,-1.28962948083878,-1.4383201956749,-0.287981444001198,0.494781172573566,0.426051392257214,-0.302020382881165,-0.309711282849312,0.248428250551224,-0.149301104843616,-1.24219541428004
1994,12,-2.7364951133728,-1.8557040643692,-1.57199534416199,-2.04309346199036,-3.73484704971313,-2.97918574333191,-2.16578157901764,-1.6430446100235,-1.66196666240692,-2.15918940067291,-1.95373251914978,-1.60300311088562,-1.76878469467163,-2.87659272921861
1995,1,-1.96960263252258,-1.19428676366806,-0.834035281538963,-0.871391078233719,-1.38582676887512,-2.61600439071655,-2.12415307998657,-1.65207837104797,-1.3024476647377,-0.578404445648193,-1.12946346998215,-0.289568456411362,-0.532503201961517,-1.28934704798919
1995,2,-5.60935111999512,-3.96117923736572,-2.99981688499451,-3.09760116100311,-1.25422693967819,-6.66935235977173,-5.51413047790527,-4.81987422943115,-4.92888969421387,-3.08112066268921,-5.94604156494141,-4.50698892593384,-5.7977170753479,-3.98107143090321
1995,3,-2.35133981704712,-1.68894585609436,-1.27913080453873,-1.83824695110321,-1.13629982352257,-3.64231212615967,-2.83940670967102,-2.44717082977295,-2.99871817588806,-2.4310565662384,-3.63620826721191,-3.64414330482483,-4.03869862556458,-2.07629714729871
1995,4,0.0957089680433273,0.172617959082127,0.107428430318832,-0.954037720263004,-2.03772202730179,0.352560577690601,-0.0322285312414169,-0.683025081753731,-1.63303422927856,-2.5892693567276,-1.25593601942062,-2.31019958496094,-1.51217725276947,-0.717044327474205
1995,5,-1.06744795084,-1.01202465772629,-0.983458452224731,-0.856985895633698,0.551181102693081,-0.991393520832062,-1.10236220598221,-1.26423732280731,-1.13849721908569,-0.429225408732891,-0.680705608725548,-0.70060427069664,-0.0889946866035461,-0.0526956963909448
1995,6,-0.393822863698006,-0.638100470304489,-0.368186541199684,-0.0441921529173851,1.6266861987114,-0.39003845334053,-0.763230180740356,-1.05633889198303,-0.874443012475967,0.486113658547401,-0.852713174819946,-0.380760541558266,-0.552768108844757,0.424166048419546
